02;HOST;08102024085010
FAI;40;MED00002          ;                 ;          ;0.170        ;  ;   ;                  ;                ;028039237   ;            ;34109903535000035   
FAI;40;MED00002          ;                 ;          ;45.040       ;  ;   ;                  ;                ;028039237   ;            ;34109903660000064   
FAI;40;MED00002          ;                 ;          ;21.820       ;  ;   ;                  ;                ;028039237   ;            ;34109903689000060   
FAI;40;MED00002          ;                 ;          ;2.160        ;  ;   ;                  ;                ;028039237   ;            ;34109903762000048   
FAI;40;MED00002          ;                 ;          ;1.780        ;  ;   ;                  ;                ;028039237   ;            ;34109903799000043   
FAI;40;MED00002          ;                 ;          ;5.640        ;  ;   ;                  ;                ;028039237   ;            ;34109903855000060   
FAI;40;MED00002          ;                 ;          ;65.160       ;  ;   ;                  ;                ;028039237   ;            ;34109903980000034   
FAI;40;MED00002          ;                 ;          ;20.780       ;  ;   ;                  ;                ;028039237   ;            ;34109903995000056   
FAI;40;MED00002          ;                 ;          ;4.390        ;  ;   ;                  ;                ;028039237   ;            ;34109903999000047   
FAI;40;MED00002          ;                 ;          ;12.030       ;  ;   ;                  ;                ;028039237   ;            ;34109904069000051   
FAI;40;MED00002          ;                 ;          ;0.480        ;  ;   ;                  ;                ;028039237   ;            ;34109904218000055   
FAI;40;MED00002          ;                 ;          ;20.910       ;  ;   ;                  ;                ;028039237   ;            ;34109904395000054   
FAI;40;MED00002          ;                 ;          ;3.180        ;  ;   ;                  ;                ;028039237   ;            ;34109904484000053   
FAI;40;MED00002          ;                 ;          ;16.220       ;  ;   ;                  ;                ;028039237   ;            ;34109904589000046   
FAI;40;MED00002          ;                 ;          ;4.470        ;  ;   ;                  ;                ;028039237   ;            ;34109904620000035   
FAI;40;MED00002          ;                 ;          ;24.180       ;  ;   ;                  ;                ;028039237   ;            ;34109904733000048   
FAI;40;MED00002          ;                 ;          ;10.300       ;  ;   ;                  ;                ;028039237   ;            ;34109904734000054   
FAI;40;MED00002          ;                 ;          ;13.860       ;  ;   ;                  ;                ;028039237   ;            ;34109904743000053   
FAI;40;MED00002          ;                 ;          ;44.430       ;  ;   ;                  ;                ;028039237   ;            ;34109904760000052   
FAI;40;MED00002          ;                 ;          ;100.380      ;  ;   ;                  ;                ;028039237   ;            ;34109904964000054   
FAI;40;MED00002          ;                 ;          ;3.770        ;  ;   ;                  ;                ;028039237   ;            ;34109905083000033   
FAI;40;MED00002          ;                 ;          ;0.600        ;  ;   ;                  ;                ;028039237   ;            ;34109905087000037   
FAI;40;MED00002          ;                 ;          ;4.420        ;  ;   ;                  ;                ;028039237   ;            ;34109905298000052   
FAI;40;MED00002          ;                 ;          ;0.090        ;  ;   ;                  ;                ;028039237   ;            ;34109905515000049   
FAI;40;MED00002          ;                 ;          ;0.200        ;  ;   ;                  ;                ;028039237   ;            ;34109905575000042   
FAI;40;MED00002          ;                 ;          ;0.590        ;  ;   ;                  ;                ;028039237   ;            ;34109905576000041   
FAI;40;MED00002          ;                 ;          ;9.180        ;  ;   ;                  ;                ;028039237   ;            ;34109905603000037   
FAI;40;MED00002          ;                 ;          ;60.360       ;  ;   ;                  ;                ;028039237   ;            ;34109905677000044   
FAI;40;MED00002          ;                 ;          ;15.560       ;  ;   ;                  ;                ;028039237   ;            ;34109905702000044   
FAI;40;MED00002          ;                 ;          ;19.710       ;  ;   ;                  ;                ;028039237   ;            ;34109905766000042   
FAI;40;MED00002          ;                 ;          ;3.210        ;  ;   ;                  ;                ;028039237   ;            ;34109905769000046   
FAI;40;MED00002          ;                 ;          ;20.410       ;  ;   ;                  ;                ;028039237   ;            ;34109905808000046   
FAI;40;MED00002          ;                 ;          ;4.980        ;  ;   ;                  ;                ;028039237   ;            ;34109905861000034   
FAI;40;MED00002          ;                 ;          ;39.690       ;  ;   ;                  ;                ;028039237   ;            ;34109906084000034   
FAI;40;MED00002          ;                 ;          ;8.840        ;  ;   ;                  ;                ;028039237   ;            ;34109906225000035   
FAI;40;MED00002          ;                 ;          ;1.530        ;  ;   ;                  ;                ;028039237   ;            ;34109906237000036   
FAI;40;MED00002          ;                 ;          ;3.560        ;  ;   ;                  ;                ;028039237   ;            ;34109906267000031   
FAI;40;MED00002          ;                 ;          ;10.030       ;  ;   ;                  ;                ;028039237   ;            ;34109906282000032   
FAI;40;MED00002          ;                 ;          ;3.660        ;  ;   ;                  ;                ;028039237   ;            ;34109906373000041   
FAI;40;MED00002          ;                 ;          ;0.970        ;  ;   ;                  ;                ;028039237   ;            ;34109906433000030   
FAI;40;MED00002          ;                 ;          ;11.310       ;  ;   ;                  ;                ;028039237   ;            ;34109906461000005   
FAI;40;MED00002          ;                 ;          ;27.570       ;  ;   ;                  ;                ;028039237   ;            ;34109906535000035   
FAI;40;MED00002          ;                 ;          ;4.630        ;  ;   ;                  ;                ;028039237   ;            ;34109906664000029   
FAI;40;MED00002          ;                 ;          ;0.460        ;  ;   ;                  ;                ;028039237   ;            ;34109906683000039   
FAI;40;MED00002          ;                 ;          ;4.510        ;  ;   ;                  ;                ;028039237   ;            ;34109906763000027   
FAI;40;MED00002          ;                 ;          ;26.810       ;  ;   ;                  ;                ;028039237   ;            ;34109906826000032   
FAI;40;MED00002          ;                 ;          ;23.400       ;  ;   ;                  ;                ;028039237   ;            ;34109906853000025   
FAI;40;MED00002          ;                 ;          ;29.950       ;  ;   ;                  ;                ;028039237   ;            ;34109906882000026   
FAI;40;MED00002          ;                 ;          ;19.320       ;  ;   ;                  ;                ;028039237   ;            ;34109906893000037   
FAI;40;MED00002          ;                 ;          ;19.560       ;  ;   ;                  ;                ;028039237   ;            ;34109906905000034   
FAI;40;MED00002          ;                 ;          ;15.580       ;  ;   ;                  ;                ;028039237   ;            ;34109906908000037   
FAI;40;MED00002          ;                 ;          ;34.910       ;  ;   ;                  ;                ;028039237   ;            ;34109906928000037   
FAI;40;MED00002          ;                 ;          ;23.570       ;  ;   ;                  ;                ;028039237   ;            ;34109906930000023   
FAI;40;MED00002          ;                 ;          ;8.640        ;  ;   ;                  ;                ;028039237   ;            ;34109906935000014   
FAI;40;MED00002          ;                 ;          ;6.710        ;  ;   ;                  ;                ;028039237   ;            ;34109906942000037   
FAI;40;MED00002          ;                 ;          ;21.130       ;  ;   ;                  ;                ;028039237   ;            ;34109906955000035   
FAI;40;MED00002          ;                 ;          ;17.250       ;  ;   ;                  ;                ;028039237   ;            ;34109906957000016   
FAI;40;MED00002          ;                 ;          ;11.370       ;  ;   ;                  ;                ;028039237   ;            ;34109906997000028   
FAI;40;MED00002          ;                 ;          ;32.960       ;  ;   ;                  ;                ;028039237   ;            ;34109907056000032   
FAI;40;MED00002          ;                 ;          ;13.160       ;  ;   ;                  ;                ;028039237   ;            ;34109907072000026   
FAI;40;MED00002          ;                 ;          ;16.430       ;  ;   ;                  ;                ;028039237   ;            ;34109907080000035   
FAI;40;MED00002          ;                 ;          ;31.800       ;  ;   ;                  ;                ;028039237   ;            ;34109907088000032   
FAI;40;MED00002          ;                 ;          ;26.000       ;  ;   ;                  ;                ;028039237   ;            ;34109907093000032   
FAI;40;MED00002          ;                 ;          ;14.370       ;  ;   ;                  ;                ;028039237   ;            ;34109907099000029   
FAI;40;MED00002          ;                 ;          ;80.990       ;  ;   ;                  ;                ;028039237   ;            ;34109907107000029   
FAI;40;MED00002          ;                 ;          ;30.240       ;  ;   ;                  ;                ;028039237   ;            ;34109907113000036   
FAI;40;MED00002          ;                 ;          ;7.100        ;  ;   ;                  ;                ;028039237   ;            ;34109907136000022   
FAI;40;MED00002          ;                 ;          ;5.980        ;  ;   ;                  ;                ;028039237   ;            ;34109907164000030   
FAI;40;MED00002          ;                 ;          ;4.810        ;  ;   ;                  ;                ;028039237   ;            ;34109907230000021   
FAI;40;MED00002          ;                 ;          ;7.750        ;  ;   ;                  ;                ;028039237   ;            ;34109907231000015   
FAI;40;MED00002          ;                 ;          ;6.250        ;  ;   ;                  ;                ;028039237   ;            ;34109907240000009   
FAI;40;MED00002          ;                 ;          ;28.590       ;  ;   ;                  ;                ;028039237   ;            ;34109907260000010   
FAI;40;MED00002          ;                 ;          ;8.300        ;  ;   ;                  ;                ;028039237   ;            ;34109907281000026   
FAI;40;MED00002          ;                 ;          ;61.490       ;  ;   ;                  ;                ;028039237   ;            ;34109907289000028   
FAI;40;MED00002          ;                 ;          ;12.090       ;  ;   ;                  ;                ;028039237   ;            ;34109907397000023   
FAI;40;MED00002          ;                 ;          ;31.530       ;  ;   ;                  ;                ;028039237   ;            ;34109907401000029   
FAI;40;MED00002          ;                 ;          ;88.140       ;  ;   ;                  ;                ;028039237   ;            ;34109907440000031   
FAI;40;MED00002          ;                 ;          ;2.400        ;  ;   ;                  ;                ;028039237   ;            ;34109907448000020   
FAI;40;MED00002          ;                 ;          ;2.890        ;  ;   ;                  ;                ;028039237   ;            ;34109907482000024   
FAI;40;MED00002          ;                 ;          ;0.670        ;  ;   ;                  ;                ;028039237   ;            ;34109907556000004   
FAI;40;MED00002          ;                 ;          ;8.970        ;  ;   ;                  ;                ;028039237   ;            ;34109907576000027   
FAI;40;MED00002          ;                 ;          ;7.030        ;  ;   ;                  ;                ;028039237   ;            ;34109907618000024   
FAI;40;MED00002          ;                 ;          ;3.160        ;  ;   ;                  ;                ;028039237   ;            ;34109907695000027   
FAI;40;MED00002          ;                 ;          ;6.940        ;  ;   ;                  ;                ;028039237   ;            ;34109907698000017   
FAI;40;MED00002          ;                 ;          ;3.550        ;  ;   ;                  ;                ;028039237   ;            ;34109907712000025   
FAI;40;MED00002          ;                 ;          ;10.250       ;  ;   ;                  ;                ;028039237   ;            ;34109907713000025   
FAI;40;MED00002          ;                 ;          ;8.160        ;  ;   ;                  ;                ;028039237   ;            ;34109907722000023   
FAI;40;MED00002          ;                 ;          ;3.490        ;  ;   ;                  ;                ;028039237   ;            ;34109907742000015   
FAI;40;MED00002          ;                 ;          ;10.500       ;  ;   ;                  ;                ;028039237   ;            ;34109907746000018   
FAI;40;MED00002          ;                 ;          ;6.440        ;  ;   ;                  ;                ;028039237   ;            ;34109907782000022   
FAI;40;MED00002          ;                 ;          ;0.830        ;  ;   ;                  ;                ;028039237   ;            ;34109907807000017   
FAI;40;MED00002          ;                 ;          ;29.440       ;  ;   ;                  ;                ;028039237   ;            ;34109907819000016   
FAI;40;MED00002          ;                 ;          ;0.760        ;  ;   ;                  ;                ;028039237   ;            ;34109907849000025   
FAI;40;MED00002          ;                 ;          ;1.500        ;  ;   ;                  ;                ;028039237   ;            ;34109907855000024   
FAI;40;MED00002          ;                 ;          ;1.490        ;  ;   ;                  ;                ;028039237   ;            ;34109907856000027   
FAI;40;MED00002          ;                 ;          ;6.990        ;  ;   ;                  ;                ;028039237   ;            ;34109907858000022   
FAI;40;MED00002          ;                 ;          ;0.280        ;  ;   ;                  ;                ;028039237   ;            ;34109907917000023   
FAI;40;MED00002          ;                 ;          ;2.760        ;  ;   ;                  ;                ;028039237   ;            ;34109907949000021   
